ID,Age,Gender,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Drugs Tested,Legal Drugs,Illegal Drugs
1078,2.0,1.0,5.0,0.41667,0.00332,-0.97631,0.13136,-0.14277,-1.37983,-1.18084,5.0,4.0,1.0
1079,1.0,1.0,6.0,1.8399,-1.92173,1.88511,-0.91699,0.25953,0.19268,1.92173,11.0,4.0,7.0
1080,3.0,0.0,5.0,-1.55078,0.96248,-0.31776,-0.45321,0.25953,-0.21712,-1.54858,3.0,3.0,0.0
1081,2.0,1.0,5.0,0.52135,-1.37639,-1.42424,0.13136,-1.13788,-1.37983,-1.18084,4.0,3.0,1.0
1082,1.0,1.0,7.0,0.31287,1.74091,-0.17779,0.28783,0.58489,0.52975,0.7654,3.0,3.0,0.0
1083,0.0,1.0,7.0,-1.1943,1.58487,0.29338,1.11406,1.30612,-0.21712,-0.21575,3.0,3.0,0.0
1084,0.0,0.0,7.0,-0.24649,0.47617,-0.31776,0.28783,-0.52745,-0.21712,-0.21575,7.0,4.0,3.0
1085,0.0,1.0,7.0,0.62967,1.11406,-0.84732,-0.45321,-1.25773,-0.71126,-0.84637,4.0,3.0,1.0
1086,0.0,1.0,6.0,-0.05188,-0.15487,0.44585,0.28783,0.41594,-1.37983,-0.21575,12.0,4.0,7.0
1087,0.0,1.0,7.0,-0.24649,0.47617,0.88309,-0.15487,1.81175,0.52975,0.40148,3.0,3.0,0.0
1088,2.0,0.0,5.0,-0.14882,-0.15487,0.58331,0.43852,0.58489,-0.71126,0.40148,12.0,4.0,8.0
1089,0.0,1.0,7.0,-0.05188,0.96248,2.15324,-0.30172,0.25953,-1.37983,-0.52593,3.0,3.0,0.0
1090,0.0,1.0,7.0,0.52135,0.47617,-0.01928,-0.30172,0.25953,0.19268,-0.52593,6.0,4.0,2.0
1091,1.0,1.0,7.0,-0.46725,-0.15487,0.29338,0.59042,0.93949,0.19268,-0.84637,6.0,3.0,3.0
1092,1.0,1.0,6.0,-1.05308,1.45421,0.14143,1.11406,-0.27607,-1.37983,0.7654,10.0,4.0,5.0
1093,0.0,1.0,7.0,0.62967,1.45421,-0.17779,2.46262,-0.52745,1.29221,0.40148,3.0,3.0,0.0
1094,3.0,1.0,1.0,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,13.0,4.0,9.0
1095,0.0,0.0,6.0,-1.69163,-0.80615,-0.58331,-1.21213,-1.25773,0.19268,0.7654,12.0,3.0,8.0
1096,1.0,1.0,6.0,-1.43907,1.74091,-0.84732,-0.60633,0.58489,0.88113,0.40148,9.0,4.0,5.0
1097,2.0,0.0,7.0,-0.46725,0.96248,0.14143,-0.01729,0.93949,0.88113,-0.21575,5.0,4.0,1.0
1098,1.0,0.0,7.0,1.13281,-1.09207,-0.84732,-0.01729,0.12331,-0.21712,-2.07848,5.0,4.0,1.0
1099,0.0,0.0,3.0,-0.58016,-0.69509,1.65653,1.81866,-1.13788,-0.21712,-0.52593,11.0,4.0,7.0
1100,1.0,0.0,4.0,-0.92104,0.00332,0.7233,0.13136,-0.65253,0.88113,0.07987,17.0,4.0,12.0
1101,0.0,1.0,4.0,0.04257,-0.43999,-0.01928,-0.91699,-0.65253,-1.37983,-0.21575,6.0,3.0,3.0
1102,0.0,1.0,7.0,-1.32828,1.2861,0.29338,0.43852,0.58489,-0.21712,0.40148,9.0,4.0,5.0
1103,0.0,0.0,4.0,-0.58016,0.47617,-0.17779,0.28783,-1.78169,0.19268,0.7654,6.0,4.0,2.0
1104,0.0,1.0,6.0,0.31287,-0.15487,-0.58331,-0.30172,1.30612,-0.71126,-0.52593,12.0,4.0,8.0
1105,0.0,1.0,7.0,-0.79151,-0.15487,-0.17779,-0.45321,-0.40581,-0.21712,1.2247,9.0,4.0,5.0
1106,0.0,1.0,3.0,-1.05308,0.32197,1.88511,-0.91699,-1.78169,0.19268,0.7654,5.0,3.0,2.0
1107,1.0,0.0,4.0,-1.1943,-1.09207,0.7233,-1.21213,-2.04506,-1.37983,0.07987,14.0,4.0,10.0
1108,1.0,1.0,8.0,-0.14882,-0.30033,-0.45174,2.23427,1.63088,-1.37983,0.07987,5.0,4.0,1.0
1109,1.0,1.0,4.0,1.98437,-0.30033,0.44585,-1.21213,-1.0145,0.19268,0.7654,16.0,4.0,11.0
1110,0.0,0.0,6.0,1.13281,1.11406,1.06238,-0.15487,-0.52745,1.86203,1.92173,14.0,4.0,10.0
1111,0.0,0.0,4.0,-0.92104,1.74091,1.43533,1.2861,-0.27607,0.19268,0.40148,13.0,4.0,9.0
1112,3.0,0.0,4.0,2.46262,-1.50796,-1.82919,0.13136,-1.64101,0.88113,-0.52593,16.0,4.0,11.0
1113,0.0,1.0,4.0,0.22393,-0.15487,-0.31776,2.23427,1.46191,-1.37983,-1.18084,9.0,3.0,6.0
1114,3.0,0.0,8.0,0.41667,-0.43999,0.58331,0.28783,-1.25773,1.29221,0.07987,12.0,4.0,8.0
1115,0.0,0.0,3.0,-0.92104,-1.23177,-0.71727,-1.07533,0.58489,-0.71126,-0.52593,15.0,4.0,10.0
1116,0.0,0.0,4.0,-3.46436,0.47617,-0.01928,1.2861,2.04506,-0.21712,0.7654,9.0,4.0,5.0
1117,3.0,0.0,1.0,0.52135,-0.57545,0.44585,-2.5383,-0.27607,0.88113,-0.21575,12.0,4.0,8.0
1118,0.0,0.0,4.0,0.91093,0.00332,1.24033,-0.15487,-1.38502,1.29221,0.40148,10.0,4.0,6.0
1119,0.0,0.0,4.0,1.60383,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,12.0,4.0,8.0
1120,1.0,1.0,6.0,-1.69163,2.57309,2.90161,1.11406,-0.27607,0.52975,1.92173,13.0,4.0,8.0
1121,0.0,0.0,4.0,1.02119,-0.43999,-0.01928,-1.772,-1.0145,0.88113,0.7654,11.0,4.0,7.0
1122,1.0,0.0,6.0,-1.05308,1.2861,0.44585,0.43852,0.7583,0.19268,-0.21575,11.0,4.0,7.0
1123,1.0,0.0,4.0,-0.34799,-2.44904,-1.27553,-0.76096,-0.27607,0.19268,0.7654,14.0,4.0,10.0
1124,0.0,0.0,1.0,-0.05188,-1.92173,1.65653,-0.01729,-0.40581,-0.71126,-0.52593,15.0,4.0,11.0
1125,1.0,0.0,5.0,0.73545,-0.94779,-1.11902,-0.01729,-1.25773,0.52975,-0.52593,13.0,4.0,9.0
1126,1.0,0.0,3.0,-1.05308,0.00332,-2.39883,0.43852,-0.00665,1.29221,0.07987,16.0,4.0,11.0
1127,1.0,0.0,5.0,1.37297,-1.37639,-0.45174,-0.15487,-2.30408,-0.21712,-0.21575,15.0,4.0,10.0
1128,4.0,0.0,2.0,0.52135,-0.43999,-0.58331,-1.6209,0.58489,-0.21712,0.07987,11.0,4.0,7.0
1129,0.0,0.0,4.0,1.37297,-0.94779,0.7233,0.28783,-0.78155,0.52975,1.2247,15.0,4.0,11.0
1130,0.0,0.0,4.0,1.02119,-2.03972,-0.71727,1.11406,-1.25773,0.88113,0.40148,15.0,4.0,10.0
1131,0.0,0.0,4.0,-1.55078,-1.23177,0.88309,1.61108,-1.78169,-0.21712,0.40148,10.0,4.0,6.0
1132,0.0,0.0,4.0,0.41667,0.16767,-0.17779,-0.01729,-1.92173,1.29221,0.7654,17.0,4.0,12.0
1133,1.0,1.0,5.0,2.28554,0.80523,0.7233,-2.07848,-1.78169,1.86203,1.92173,11.0,3.0,8.0
1134,1.0,0.0,7.0,0.62967,-0.69509,0.14143,-1.21213,-0.27607,-0.21712,-0.21575,17.0,4.0,12.0
1135,2.0,0.0,5.0,-1.32828,0.16767,1.65653,1.11406,0.25953,1.29221,0.7654,11.0,4.0,7.0
1136,0.0,0.0,7.0,0.41667,1.2861,-1.11902,-0.91699,-0.52745,1.86203,0.40148,11.0,4.0,6.0
1137,0.0,0.0,3.0,1.37297,0.63779,-0.31776,-1.34289,-1.64101,1.29221,1.2247,17.0,4.0,12.0
1138,1.0,1.0,8.0,-0.05188,0.32197,-0.84732,-0.01729,0.41594,-1.37983,-0.84637,3.0,3.0,0.0
1139,1.0,1.0,6.0,0.31287,-1.92173,-0.01928,0.59042,-1.25773,-0.21712,-0.84637,3.0,3.0,0.0
1140,1.0,0.0,4.0,0.52135,-1.23177,0.44585,-3.15735,-0.52745,1.86203,1.2247,15.0,4.0,11.0
1141,0.0,1.0,4.0,-0.92104,0.47617,0.14143,1.45039,-0.27607,-0.21712,1.2247,15.0,4.0,10.0
1142,1.0,1.0,6.0,1.60383,-1.6334,0.7233,-1.07533,-1.5184,0.52975,1.2247,9.0,4.0,4.0
1143,2.0,0.0,5.0,0.41667,-1.23177,0.14143,-0.15487,0.58489,0.52975,0.07987,15.0,3.0,11.0
1144,0.0,1.0,4.0,1.98437,-1.92173,1.24033,1.45039,-1.13788,-0.21712,1.2247,8.0,4.0,4.0
1145,3.0,0.0,6.0,0.22393,-1.09207,-0.71727,-0.30172,-0.65253,0.19268,-0.84637,12.0,4.0,8.0
1146,0.0,0.0,4.0,1.60383,-0.80615,-0.71727,-1.21213,-2.18109,-0.21712,0.07987,10.0,4.0,6.0
1147,1.0,0.0,7.0,0.22393,-0.69509,0.29338,-0.01729,-1.0145,-0.71126,-1.18084,13.0,4.0,8.0
1148,1.0,0.0,6.0,-2.75696,-0.43999,-1.11902,-1.47955,0.93949,-0.21712,0.07987,11.0,3.0,8.0
1149,2.0,0.0,5.0,1.8399,-0.94779,0.14143,-1.47955,-1.25773,0.88113,-0.52593,17.0,4.0,12.0
1150,0.0,0.0,4.0,0.13606,0.16767,0.14143,-0.60633,-0.65253,0.52975,1.92173,18.0,4.0,13.0
1151,3.0,1.0,3.0,-0.58016,0.63779,-0.31776,0.43852,0.93949,-0.71126,-0.52593,14.0,4.0,10.0
1152,1.0,0.0,4.0,1.23461,-0.43999,0.58331,1.11406,0.41594,0.19268,0.40148,17.0,4.0,12.0
1153,2.0,1.0,6.0,1.72012,-1.7625,-0.58331,-0.30172,-1.25773,0.88113,-0.84637,12.0,4.0,7.0
1154,4.0,1.0,7.0,0.31287,-0.69509,-0.71727,-1.21213,-0.27607,0.52975,1.92173,4.0,4.0,0.0
1155,0.0,0.0,3.0,0.52135,-0.80615,-0.17779,-0.15487,-1.92173,0.52975,1.2247,10.0,4.0,6.0
1156,0.0,1.0,7.0,0.41667,0.16767,0.29338,0.76096,-0.52745,0.19268,0.7654,12.0,4.0,8.0
1157,0.0,0.0,8.0,-0.92104,1.74091,1.65653,1.61108,-0.52745,-0.21712,1.2247,12.0,4.0,8.0
1158,0.0,1.0,4.0,0.22393,-0.15487,-0.31776,-0.60633,0.41594,-0.21712,-0.52593,10.0,4.0,6.0
1159,0.0,0.0,4.0,0.62967,1.93886,1.88511,0.43852,-0.40581,1.29221,0.7654,10.0,4.0,6.0
1160,3.0,0.0,5.0,-0.46725,0.00332,-0.31776,-1.21213,0.93949,-0.71126,0.40148,13.0,4.0,8.0
1161,1.0,1.0,6.0,0.62967,-0.15487,0.14143,-0.01729,-1.13788,0.19268,1.2247,13.0,4.0,9.0
1162,0.0,0.0,2.0,0.82562,-1.09207,-1.42424,-0.91699,0.12331,0.52975,0.7654,11.0,4.0,7.0
1163,0.0,0.0,4.0,0.04257,-0.15487,1.65653,0.13136,0.25953,0.52975,1.92173,14.0,4.0,10.0
1164,1.0,1.0,8.0,-0.14882,-0.94779,0.29338,0.94156,2.04506,-0.71126,-0.52593,4.0,3.0,1.0
1165,1.0,0.0,2.0,-0.34799,0.32197,-0.01928,0.13136,0.41594,0.19268,0.07987,13.0,4.0,9.0
1166,1.0,0.0,4.0,0.82562,-1.09207,0.44585,-0.60633,1.13407,0.88113,-0.21575,9.0,4.0,5.0
1167,2.0,0.0,6.0,-0.34799,-0.57545,0.88309,0.76096,-1.78169,1.86203,1.92173,11.0,4.0,6.0
1168,1.0,0.0,6.0,0.52135,-0.94779,1.06238,-0.30172,0.58489,-0.21712,0.07987,10.0,4.0,6.0
1169,0.0,0.0,3.0,0.82562,-0.30033,1.43533,-0.76096,-1.0145,0.88113,0.7654,9.0,4.0,5.0
1170,3.0,0.0,5.0,0.41667,-0.15487,-0.17779,-1.92595,-1.0145,0.52975,0.40148,13.0,4.0,9.0
1171,2.0,1.0,6.0,-1.1943,1.2861,1.43533,1.2861,0.25953,-0.71126,-0.21575,11.0,4.0,7.0
1172,2.0,0.0,4.0,0.13606,-0.57545,-0.01928,-0.76096,0.12331,-0.71126,0.40148,10.0,4.0,5.0
1173,0.0,0.0,4.0,-0.24649,0.16767,-0.97631,0.59042,0.93949,0.88113,0.40148,15.0,4.0,10.0
1174,0.0,1.0,4.0,0.41667,0.16767,1.43533,0.59042,0.58489,-1.37983,0.07987,10.0,4.0,5.0
1175,0.0,0.0,4.0,0.04257,-0.80615,0.88309,-0.30172,1.13407,-0.21712,0.7654,16.0,4.0,12.0
1176,1.0,0.0,7.0,0.31287,-0.80615,-0.01928,-0.91699,1.13407,1.86203,1.92173,8.0,4.0,4.0
1177,0.0,0.0,4.0,-1.43907,0.00332,-0.84732,0.76096,-0.27607,-0.21712,0.7654,10.0,3.0,7.0
1178,0.0,0.0,4.0,0.82562,-0.15487,-0.01928,-1.34289,-0.89891,-1.37983,0.07987,10.0,3.0,7.0
1179,1.0,1.0,4.0,-0.46725,0.32197,0.14143,1.61108,0.12331,1.29221,0.40148,9.0,3.0,6.0
1180,1.0,1.0,7.0,2.127,0.47617,1.88511,-2.78793,-1.25773,1.86203,1.92173,15.0,4.0,10.0
1181,0.0,0.0,4.0,-0.79151,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,9.0,2.0,7.0
1182,0.0,0.0,4.0,-0.14882,-1.6334,0.29338,-0.60633,-0.27607,-0.71126,0.40148,9.0,3.0,6.0
1183,1.0,0.0,4.0,1.72012,-0.43999,-0.58331,-0.45321,-1.0145,0.19268,0.40148,12.0,4.0,8.0
1184,1.0,1.0,5.0,0.41667,-0.43999,-0.58331,2.23427,-0.78155,0.52975,0.07987,15.0,4.0,11.0
1185,0.0,0.0,6.0,-0.46725,1.11406,0.88309,-0.30172,1.81175,-0.71126,-0.21575,11.0,3.0,8.0
1186,3.0,0.0,1.0,-0.14882,-1.23177,-0.17779,0.94156,0.25953,-0.21712,0.7654,11.0,4.0,6.0
1187,0.0,0.0,4.0,0.82562,-0.30033,0.58331,-0.91699,-0.89891,0.88113,0.7654,12.0,4.0,7.0
1188,0.0,0.0,4.0,-1.05308,0.63779,0.29338,0.59042,-0.78155,1.86203,0.40148,9.0,4.0,5.0
1189,1.0,1.0,6.0,1.23461,-0.30033,0.88309,0.43852,-0.00665,0.19268,0.07987,8.0,4.0,3.0
1190,4.0,1.0,8.0,-0.34799,0.47617,0.44585,-0.45321,-0.00665,-0.21712,0.07987,16.0,4.0,12.0
1191,0.0,0.0,4.0,-1.1943,1.45421,0.44585,-0.60633,-0.00665,1.29221,0.40148,10.0,4.0,6.0
1192,0.0,0.0,7.0,-2.21844,0.32197,0.7233,1.81866,0.93949,-0.71126,-0.52593,9.0,4.0,5.0
1193,0.0,1.0,4.0,0.62967,0.63779,0.44585,0.13136,-2.57309,1.86203,1.2247,9.0,4.0,5.0
1194,0.0,0.0,3.0,1.60383,-1.50796,0.44585,0.43852,-1.13788,1.86203,1.2247,13.0,4.0,9.0
1195,0.0,0.0,4.0,-2.75696,1.11406,1.06238,1.61108,-0.52745,0.19268,0.40148,9.0,4.0,5.0
1196,2.0,0.0,6.0,0.31287,0.16767,0.7233,-1.07533,0.41594,0.52975,1.2247,6.0,4.0,2.0
1197,0.0,0.0,4.0,0.91093,-0.43999,-0.01928,-0.45321,-1.64101,0.88113,0.40148,11.0,4.0,7.0
1198,0.0,0.0,4.0,0.52135,-0.30033,-0.58331,-0.76096,-0.52745,-0.21712,0.7654,10.0,4.0,6.0
1199,1.0,0.0,6.0,-0.92104,-0.30033,-0.17779,-1.92595,-0.27607,0.52975,-1.54858,4.0,2.0,2.0
1200,1.0,0.0,1.0,-0.34799,-2.44904,-0.71727,-0.01729,0.25953,-1.37983,-0.84637,10.0,4.0,6.0
1201,0.0,0.0,4.0,2.127,-2.72827,-1.27553,0.28783,-1.92173,0.52975,1.2247,7.0,4.0,3.0
1202,1.0,1.0,6.0,0.13606,-1.6334,0.44585,0.94156,-1.64101,-0.21712,-0.84637,3.0,3.0,0.0
1203,0.0,0.0,4.0,0.31287,0.96248,1.88511,-0.76096,-0.65253,1.29221,1.92173,15.0,4.0,11.0
1204,0.0,0.0,4.0,-0.67825,0.80523,0.29338,-1.07533,-0.78155,-0.21712,0.7654,11.0,4.0,7.0
1205,0.0,0.0,3.0,0.41667,0.47617,-0.31776,-1.34289,-0.27607,0.52975,1.2247,16.0,3.0,12.0
1206,1.0,0.0,4.0,0.82562,-1.37639,0.44585,-1.07533,-1.13788,0.19268,0.7654,14.0,4.0,9.0
1207,0.0,1.0,3.0,-1.05308,-0.57545,-0.01928,-2.07848,-1.38502,1.29221,0.40148,7.0,4.0,2.0
1208,3.0,0.0,6.0,-0.46725,1.58487,1.43533,1.45039,1.30612,-0.21712,-0.21575,3.0,3.0,0.0
1209,0.0,0.0,5.0,0.13606,0.00332,0.7233,-2.21844,1.46191,0.88113,1.92173,12.0,3.0,9.0
1210,0.0,0.0,4.0,-1.55078,-0.94779,0.58331,-1.07533,-0.40581,0.52975,0.40148,12.0,4.0,8.0
1211,3.0,0.0,6.0,-1.05308,0.63779,-0.45174,-1.07533,0.7583,0.88113,0.7654,11.0,3.0,8.0
1212,0.0,0.0,4.0,-1.43907,1.11406,0.58331,-0.60633,-0.78155,0.88113,0.40148,7.0,4.0,3.0
1213,0.0,0.0,4.0,-0.24649,-1.09207,0.29338,-0.45321,-1.0145,-1.37983,0.7654,7.0,4.0,3.0
1214,0.0,1.0,4.0,0.91093,0.16767,0.58331,-0.15487,-2.04506,-1.37983,0.40148,10.0,4.0,5.0
1215,0.0,0.0,4.0,-0.24649,0.16767,0.58331,-0.45321,-0.00665,0.19268,0.7654,15.0,4.0,10.0
1216,2.0,1.0,5.0,0.73545,0.47617,-1.42424,-0.91699,0.12331,1.29221,0.7654,5.0,4.0,1.0
1217,1.0,0.0,5.0,1.23461,-0.57545,0.88309,-0.01729,-0.89891,0.88113,0.7654,14.0,4.0,10.0
1218,0.0,0.0,5.0,-0.14882,1.45421,1.43533,0.13136,-1.38502,0.52975,0.7654,9.0,3.0,6.0
1219,0.0,0.0,4.0,0.41667,0.63779,-0.31776,-0.91699,-0.00665,0.19268,0.7654,13.0,4.0,9.0
1220,1.0,1.0,7.0,0.31287,1.2861,-0.17779,-0.76096,-1.0145,0.19268,-0.52593,13.0,4.0,9.0
1221,0.0,1.0,4.0,-1.32828,0.16767,0.7233,-1.21213,-1.5184,-0.71126,0.7654,9.0,4.0,5.0
1222,0.0,1.0,5.0,1.02119,0.96248,0.29338,-1.6209,-0.89891,0.88113,0.40148,14.0,4.0,9.0
1223,0.0,1.0,3.0,1.02119,-0.30033,0.14143,-1.47955,-0.65253,0.88113,1.2247,13.0,4.0,8.0
1224,0.0,0.0,4.0,-0.24649,0.63779,0.29338,-0.45321,-0.00665,1.29221,1.2247,15.0,4.0,11.0
1225,1.0,0.0,8.0,-0.46725,-2.32338,-2.21069,-0.15487,-0.14277,-0.21712,-1.18084,4.0,3.0,1.0
1226,0.0,1.0,4.0,0.91093,-0.30033,-0.01928,-0.01729,-0.40581,-0.21712,-0.21575,9.0,3.0,6.0
1227,0.0,0.0,6.0,0.62967,1.45421,0.58331,0.13136,0.93949,0.19268,1.92173,12.0,4.0,7.0
1228,1.0,1.0,6.0,0.52135,0.63779,1.24033,-0.15487,-1.38502,0.52975,-0.21575,15.0,4.0,11.0
1229,2.0,0.0,1.0,1.13281,-0.57545,0.14143,0.59042,-1.5184,-1.37983,-0.21575,15.0,4.0,10.0
1230,0.0,0.0,4.0,-1.05308,1.93886,1.24033,0.13136,0.58489,0.52975,0.40148,6.0,4.0,2.0
1231,0.0,1.0,3.0,0.13606,0.16767,1.06238,-0.45321,-0.14277,0.19268,0.07987,15.0,4.0,11.0
1232,0.0,1.0,6.0,1.02119,-1.23177,1.06238,-2.07848,-0.52745,1.29221,1.2247,11.0,4.0,6.0
1233,0.0,1.0,4.0,1.60383,-0.43999,0.44585,0.59042,0.41594,0.19268,0.07987,4.0,4.0,0.0
1234,0.0,0.0,6.0,0.73545,-0.43999,0.58331,0.59042,-0.14277,0.19268,0.40148,14.0,4.0,10.0
1235,0.0,0.0,4.0,0.04257,-1.09207,-0.01928,0.28783,0.58489,-1.37983,-1.54858,12.0,4.0,8.0
1236,4.0,0.0,7.0,0.13606,0.63779,0.58331,-0.30172,0.58489,-0.21712,-0.84637,13.0,4.0,8.0
1237,3.0,1.0,7.0,-1.69163,0.80523,1.24033,0.59042,-0.00665,-0.21712,-1.54858,5.0,3.0,2.0
1238,0.0,0.0,6.0,0.04257,0.80523,0.88309,-0.45321,1.30612,0.19268,-0.52593,6.0,3.0,3.0
1239,1.0,0.0,3.0,0.31287,0.32197,0.88309,1.11406,-0.78155,0.52975,0.07987,15.0,4.0,10.0
1240,0.0,1.0,6.0,-0.05188,0.16767,0.44585,-1.34289,0.41594,0.52975,0.7654,3.0,3.0,0.0
1241,3.0,1.0,4.0,0.41667,0.00332,0.29338,0.59042,-0.00665,0.52975,-0.52593,9.0,4.0,5.0
1242,2.0,1.0,6.0,1.02119,-1.37639,-0.45174,-0.15487,-0.89891,-0.21712,-0.52593,3.0,3.0,0.0
1243,1.0,1.0,6.0,-1.32828,0.80523,-1.27553,-1.07533,-0.14277,-0.21712,0.40148,12.0,4.0,7.0
1244,3.0,1.0,6.0,-0.92104,-1.92173,-1.42424,1.45039,0.93949,-1.37983,-0.52593,5.0,3.0,2.0
1245,1.0,1.0,6.0,0.52135,0.00332,-0.97631,0.13136,-1.38502,-0.71126,-0.52593,9.0,4.0,4.0
1246,3.0,1.0,6.0,-1.32828,1.74091,-0.01928,0.13136,2.04506,-1.37983,-0.84637,5.0,4.0,1.0
1247,3.0,1.0,5.0,-1.32828,-0.30033,-2.21069,1.61108,-1.25773,-1.37983,-1.54858,4.0,3.0,1.0
1248,4.0,0.0,6.0,0.13606,-0.57545,-0.84732,-0.45321,-1.25773,0.52975,0.07987,5.0,4.0,1.0
1249,3.0,1.0,5.0,-0.58016,-0.30033,-0.31776,1.2861,0.58489,-1.37983,-0.21575,3.0,3.0,0.0
1250,3.0,1.0,7.0,-0.46725,-0.15487,1.43533,-0.01729,0.93949,1.86203,0.7654,8.0,4.0,4.0
1251,2.0,1.0,7.0,-0.92104,-0.15487,0.44585,-0.45321,1.13407,-0.71126,-0.52593,3.0,3.0,0.0
1252,3.0,1.0,8.0,0.73545,-0.15487,1.24033,-0.45321,0.7583,0.52975,0.7654,7.0,4.0,3.0
1253,2.0,1.0,2.0,0.31287,-1.6334,-1.97495,-1.07533,-1.38502,-1.37983,-2.07848,3.0,3.0,0.0
1254,2.0,1.0,6.0,-0.34799,-1.23177,-1.97495,0.28783,-0.27607,-1.37983,-1.18084,5.0,4.0,1.0
1255,1.0,1.0,6.0,0.04257,-0.80615,-0.31776,-0.45321,-0.65253,-0.21712,-0.21575,4.0,3.0,1.0
1256,3.0,1.0,6.0,1.37297,-0.69509,0.29338,1.45039,0.12331,-1.37983,-0.52593,4.0,3.0,1.0
1257,2.0,1.0,6.0,-1.05308,-0.57545,-0.01928,-1.34289,0.58489,0.88113,0.40148,3.0,3.0,0.0
1258,1.0,1.0,7.0,1.49158,-1.23177,-0.71727,-0.91699,-0.00665,-0.71126,-0.52593,3.0,3.0,0.0
1259,1.0,1.0,8.0,-0.92104,0.80523,-0.58331,-0.60633,-0.00665,-1.37983,-0.84637,3.0,3.0,0.0
1260,3.0,1.0,7.0,-0.34799,-0.80615,-0.45174,-1.21213,-0.14277,1.86203,0.40148,4.0,3.0,1.0
1261,3.0,1.0,6.0,-0.67825,0.32197,-0.31776,0.28783,-0.78155,0.19268,0.40148,13.0,4.0,9.0
1262,1.0,1.0,4.0,1.49158,-0.57545,1.06238,1.11406,-0.78155,1.86203,0.07987,3.0,3.0,0.0
1263,1.0,1.0,5.0,0.31287,0.96248,-0.97631,0.13136,0.58489,0.52975,0.7654,9.0,4.0,5.0
1264,3.0,1.0,6.0,0.04257,-0.15487,-0.71727,0.28783,0.58489,-0.71126,-0.21575,6.0,4.0,2.0
1265,1.0,1.0,5.0,-0.34799,-0.80615,-1.11902,0.59042,-0.00665,0.52975,0.40148,3.0,3.0,0.0
1266,2.0,1.0,1.0,-0.79151,0.00332,-1.11902,-0.30172,0.25953,0.19268,-0.21575,3.0,3.0,0.0
1267,1.0,1.0,7.0,1.8399,-0.94779,-0.31776,-1.772,-2.04506,1.29221,1.92173,11.0,4.0,7.0
1268,2.0,1.0,5.0,0.13606,-1.09207,-0.45174,0.59042,0.25953,-1.37983,-2.07848,3.0,3.0,0.0
1269,2.0,1.0,6.0,0.41667,0.00332,-1.11902,-1.6209,-0.00665,0.19268,0.40148,6.0,3.0,3.0
1270,1.0,1.0,7.0,-0.05188,-0.43999,-0.45174,1.81866,0.25953,-1.37983,-0.52593,7.0,4.0,2.0
1271,1.0,1.0,5.0,-1.32828,-0.15487,-1.11902,0.94156,0.12331,-0.71126,-0.52593,12.0,4.0,8.0
1272,4.0,1.0,6.0,-0.14882,-0.15487,0.14143,0.76096,-0.52745,0.88113,-1.18084,5.0,4.0,1.0
1273,2.0,1.0,4.0,1.72012,-0.94779,-1.82919,0.76096,-1.0145,0.19268,-2.07848,4.0,4.0,0.0
1274,2.0,0.0,8.0,1.72012,-0.15487,0.88309,-1.07533,-0.40581,-0.21712,-0.21575,6.0,3.0,2.0
1275,2.0,1.0,7.0,-1.05308,0.16767,0.44585,-0.30172,0.58489,-0.21712,-0.21575,11.0,4.0,7.0
1276,3.0,1.0,5.0,-1.69163,-0.69509,-1.68062,0.13136,1.81175,-0.71126,0.07987,14.0,4.0,10.0
1277,0.0,0.0,4.0,-0.46725,1.11406,0.58331,-0.60633,-1.13788,0.52975,1.2247,10.0,4.0,6.0
1278,1.0,1.0,4.0,-0.05188,1.45421,2.15324,-0.91699,-0.52745,1.29221,1.2247,14.0,4.0,9.0
1279,2.0,1.0,5.0,-1.1943,-0.30033,0.7233,0.94156,1.13407,-1.37983,0.07987,14.0,4.0,10.0
1280,0.0,1.0,6.0,0.62967,0.16767,-1.11902,0.28783,-0.52745,0.52975,-0.52593,4.0,3.0,0.0
1281,0.0,0.0,6.0,0.82562,0.63779,-0.84732,-2.21844,0.93949,1.86203,1.92173,0.0,0.0,0.0
1282,0.0,0.0,4.0,-1.32828,1.74091,0.29338,1.11406,0.41594,-0.21712,-0.21575,8.0,4.0,4.0
1283,0.0,1.0,4.0,-1.43907,0.00332,0.14143,0.13136,-0.27607,-0.71126,0.07987,13.0,4.0,9.0
1284,0.0,1.0,4.0,0.82562,-2.03972,0.44585,-1.21213,-1.92173,1.86203,1.2247,11.0,4.0,6.0
1285,0.0,0.0,4.0,1.98437,-0.94779,-0.01928,-1.21213,-1.25773,-0.71126,-1.18084,9.0,4.0,5.0
1286,0.0,0.0,4.0,-1.86962,1.93886,2.90161,0.76096,0.25953,1.29221,1.2247,15.0,4.0,10.0
1287,0.0,0.0,4.0,0.73545,0.47617,-0.71727,-1.47955,-0.52745,1.86203,0.7654,11.0,4.0,7.0
1288,2.0,1.0,6.0,-0.58016,0.47617,2.15324,-0.45321,-0.14277,0.88113,1.2247,15.0,4.0,11.0
1289,0.0,1.0,4.0,-0.05188,0.96248,-0.01928,-1.07533,-0.40581,-0.21712,0.40148,9.0,4.0,5.0
